"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","DT00","DX90","EMNT","EMXT","PRCP","TAVG","TMAX","TMIN"
"USR0000CWHC","39.3167","-120.8375","1316.7","2009-04","0","0","26","86",,"50.6","61.3","39.8"
"USR0000CWHH","33.9839","-118.01","289.6","2009-01","0","0","43","87",,"64.6","74.2","54.9"
"USR0000CWHH","33.9839","-118.01","289.6","2009-02","0","0","39","86",,"57.8","67.0","48.6"
"USR0000CWHH","33.9839","-118.01","289.6","2009-03","0","0","42","85",,"59.0","69.1","49.0"
"USR0000CWHH","33.9839","-118.01","289.6","2009-04","0","3","41","100",,"62.0","73.6","50.3"
"USW00023225","39.2774","-120.7102","1608.1","2009-01","0","0","21","69","4.99","45.8","52.6","38.9"
"USW00023225","39.2774","-120.7102","1608.1","2009-02","0","0","20","62","9.94","37.2","41.6","32.7"
"USW00023225","39.2774","-120.7102","1608.1","2009-03","0","0","19","60","7.61","39.4","45.6","33.2"
"USW00023225","39.2774","-120.7102","1608.1","2009-04","0","0","22","76","2.52","45.3","52.9","37.7"
"USR0000CLST","35.6564","-120.9242","303.0","2009-01","0","0","21","78",,"47.6","65.2","30.0"
"USR0000CLST","35.6564","-120.9242","303.0","2009-02","0","0","24","77",,"48.1","61.1","35.2"
"USR0000CLST","35.6564","-120.9242","303.0","2009-03","0","0","25","81",,"50.8","66.8","34.8"
"USR0000CLST","35.6564","-120.9242","303.0","2009-04","0","3","28","96",,"53.7","72.5","35.0"
"USR0000CJOH","35.9717","-118.545","1432.6","2009-01","0","0","14","69",,"41.4","58.8","24.0"
"USR0000CJOH","35.9717","-118.545","1432.6","2009-02","0","0","1","68",,"36.8","51.7","21.8"
"USR0000CJOH","35.9717","-118.545","1432.6","2009-03","0","0","13","72",,"42.2","58.2","26.2"
"USR0000CJOH","35.9717","-118.545","1432.6","2009-04","0","0","18","84",,"45.9","63.0","28.8"
"USR0000CWHT","40.6194","-121.8994","736.7","2009-01","0","0","26","79",,"50.1","60.9","39.2"
"USR0000CWHT","40.6194","-121.8994","736.7","2009-02","0","0","27","70",,"44.5","51.9","37.1"
"USR0000CWHT","40.6194","-121.8994","736.7","2009-03","0","0","27","74",,"48.7","59.2","38.1"
"USR0000CWHT","40.6194","-121.8994","736.7","2009-04","0","2","30","92",,"54.8","67.4","42.2"
"USC00043244","37.5422","-122.0158","11.6","2009-01","0","0","28","71","1.09","51.2","61.2","41.1"
"USC00043244","37.5422","-122.0158","11.6","2009-02","0","0","34","71","4.60","52.4","60.4","44.3"
"USC00043244","37.5422","-122.0158","11.6","2009-03","0","0","35","77","2.77","54.1","63.3","44.9"
"USC00043244","37.5422","-122.0158","11.6","2009-04","0","2","39","91","0.53","58.1","68.1","48.1"
"US1CATL0002","36.21328","-119.08847","115.2","2009-01",,,,,"1.04",,,
"US1CATL0002","36.21328","-119.08847","115.2","2009-02",,,,,"1.69",,,
"US1CATL0002","36.21328","-119.08847","115.2","2009-03",,,,,"0.22",,,
"US1CATL0002","36.21328","-119.08847","115.2","2009-04",,,,,"0.49",,,
"USW00023230","37.7214","-122.2208","1.8","2009-01","0","0","31","77","1.04","50.2","60.3","40.1"
"USW00023230","37.7214","-122.2208","1.8","2009-02","0","0","33","66","5.94","51.2","58.1","44.2"
"USW00023230","37.7214","-122.2208","1.8","2009-03","0","0","35","75","1.99","54.0","61.7","46.2"
"USW00023230","37.7214","-122.2208","1.8","2009-04","0","1","40","91","0.34","56.5","65.6","47.4"
"US1CATL0001","36.3583","-119.3189","96.9","2009-01",,,,,"1.39",,,
"US1CATL0001","36.3583","-119.3189","96.9","2009-02",,,,,"1.36",,,
"US1CATL0001","36.3583","-119.3189","96.9","2009-03",,,,,"0.12",,,
"US1CATL0001","36.3583","-119.3189","96.9","2009-04",,,,,"0.44",,,
"USW00023232","38.5069","-121.495","4.6","2009-01","0","0","25","74","1.41","47.4","58.9","35.9"
"USW00023232","38.5069","-121.495","4.6","2009-02","0","0","29","69","5.07","50.8","59.2","42.5"
"USW00023232","38.5069","-121.495","4.6","2009-03","0","0","33","78","2.09","54.4","65.6","43.3"
"USW00023232","38.5069","-121.495","4.6","2009-04","0","4","38","94","1.46","59.5","72.9","46.1"
"US1CATL0006","36.2017","-119.3003","89.0","2009-01",,,,,"1.11",,,
"US1CATL0006","36.2017","-119.3003","89.0","2009-02",,,,,"1.38",,,
"US1CATL0006","36.2017","-119.3003","89.0","2009-03",,,,,"0.25",,,
"US1CATL0006","36.2017","-119.3003","89.0","2009-04",,,,,"0.34",,,
"US1CATL0005","36.315253","-119.317634","96.9","2009-01",,,,,"1.12",,,
"US1CATL0005","36.315253","-119.317634","96.9","2009-02",,,,,"1.51",,,
"US1CATL0005","36.315253","-119.317634","96.9","2009-03",,,,,"0.26",,,
"USW00023237","37.8891","-121.2258","7.9","2009-01","0","0","26","70","2.04","46.6","58.3","34.9"
"USW00023237","37.8891","-121.2258","7.9","2009-02","0","0","32","70","2.68","50.9","60.4","41.4"
"USW00023237","37.8891","-121.2258","7.9","2009-03","0","0","32","79","1.16","54.0","65.9","42.1"
"USW00023237","37.8891","-121.2258","7.9","2009-04","0","4","36","97","0.37","59.8","74.4","45.2"
"USW00023234","37.6197","-122.3647","2.4","2009-01","0","0","33","72","0.69","51.3","58.7","43.9"
"USW00023234","37.6197","-122.3647","2.4","2009-02","0","0","39","67","6.40","52.1","58.1","46.1"
"USW00023234","37.6197","-122.3647","2.4","2009-03","0","0","38","73","2.35","53.7","60.4","47.1"
"USW00023234","37.6197","-122.3647","2.4","2009-04","0","1","41","91","0.27","56.4","64.3","48.4"
"USW00023233","36.6636","-121.6081","22.6","2009-01","0","0","30","80","1.33","53.4","66.3","40.5"
"USW00023233","36.6636","-121.6081","22.6","2009-02","0","0","32","78","3.52","52.4","61.7","43.1"
"USW00023233","36.6636","-121.6081","22.6","2009-03","0","0","32","76","1.78","53.0","63.3","42.6"
"USW00023233","36.6636","-121.6081","22.6","2009-04","0","3","34","99","0.22","56.5","67.0","46.0"
"USC00045679","40.3458","-121.6091","1485.9","2009-02","0","0","7","59","12.30","33.7","42.5","24.7"
"USC00045679","40.3458","-121.6091","1485.9","2009-03","0","0","8","62","9.92","35.0","46.7","23.2"
"USC00045679","40.3458","-121.6091","1485.9","2009-04","0","0","20","80","0.66","41.3","54.2","28.3"
"USC00048702","40.4167","-120.6631","1283.8","2009-01","0","0","9","62","0.58","34.5","46.5","22.5"
"USC00048702","40.4167","-120.6631","1283.8","2009-02","0","0","13","56","0.43","35.8","45.2","26.5"
"USC00048702","40.4167","-120.6631","1283.8","2009-03","0","0","14","67","4.07","39.3","51.5","27.0"
"US1CATL0009","36.46771","-118.85394","435.9","2009-02",,,,,"4.94",,,
"US1CATL0009","36.46771","-118.85394","435.9","2009-03",,,,,"1.48",,,
"US1CATL0009","36.46771","-118.85394","435.9","2009-04",,,,,"1.15",,,
"USC00041072","38.2575","-119.2286","1972.1","2009-01",,,,,"1.10",,,
"USC00041072","38.2575","-119.2286","1972.1","2009-02","2","0","-5","63","0.94","30.7","45.9","15.4"
"USC00041072","38.2575","-119.2286","1972.1","2009-03",,,,,"2.04",,,
"USC00041072","38.2575","-119.2286","1972.1","2009-04",,,,,"0.20",,,
"USC00043491","39.165","-120.8566","1011.9","2009-01",,,,,"4.62",,,
"USC00043491","39.165","-120.8566","1011.9","2009-02",,,,,"11.35",,,
"USC00043491","39.165","-120.8566","1011.9","2009-03",,,,,"4.79",,,
"USC00043491","39.165","-120.8566","1011.9","2009-04",,,,,"2.51",,,
"USC00043256","36.7672","-119.7092","103.0","2009-01","0","0","31","72","1.00","47.9","57.4","38.4"
"USC00043256","36.7672","-119.7092","103.0","2009-02","0","0","33","76","2.54","51.7","61.7","41.6"
"USC00043256","36.7672","-119.7092","103.0","2009-03","0","0","33","82","0.57","55.6","68.6","42.6"
"USC00043256","36.7672","-119.7092","103.0","2009-04","0","4","39","98","0.67","62.3","76.3","48.3"
"USC00046521","39.5177","-121.553","52.1","2009-01","0","0","29","82","3.53","47.8","59.1","36.4"
"USC00046521","39.5177","-121.553","52.1","2009-02","0","0","34","69","15.32","49.8","58.4","41.1"
"USC00046521","39.5177","-121.553","52.1","2009-03",,,,,"3.07",,,
"USC00046521","39.5177","-121.553","52.1","2009-04","0","4","37","95","0.43","61.4","75.6","47.2"
"USC00047851","35.3056","-120.6619","93.9","2009-01","0","0","34","83","0.91","56.8","68.2","45.3"
"USC00047851","35.3056","-120.6619","93.9","2009-02","0","0","34","79","5.87","51.8","61.8","41.8"
"USC00047851","35.3056","-120.6619","93.9","2009-03","0","0","35","77","1.35","54.5","64.5","44.6"
"USC00047851","35.3056","-120.6619","93.9","2009-04","0","3","33","97","0.49","55.2","66.6","43.8"
"USW00023285","37.6927","-121.8144","119.8","2009-01","0","0","26","74","1.25","48.4","60.3","36.5"
"USW00023285","37.6927","-121.8144","119.8","2009-02","0","0","31","65","3.96","49.9","58.5","41.2"
"USW00023285","37.6927","-121.8144","119.8","2009-03","0","0","31","78","2.03","53.1","64.2","41.9"
"USW00023285","37.6927","-121.8144","119.8","2009-04","0","2","35","94","0.19","56.6","69.1","44.0"
"US1CASN0019","38.256117","-122.622904","15.8","2009-02",,,,,"7.57",,,
"US1CASN0019","38.256117","-122.622904","15.8","2009-03",,,,,"2.10",,,
"US1CASN0019","38.256117","-122.622904","15.8","2009-04",,,,,"0.50",,,
"USC00047195","39.9366","-120.9475","1042.4","2009-01","0","0","14","53","3.31","35.2","46.6","23.8"
"USC00047195","39.9366","-120.9475","1042.4","2009-02","0","0","19","62","10.50","38.2","47.7","28.6"
"USC00047195","39.9366","-120.9475","1042.4","2009-03","0","0","21","73","9.11","43.5","57.0","29.9"
"USC00047195","39.9366","-120.9475","1042.4","2009-04","0","0","22","89","0.58","50.4","67.1","33.8"
"US1CASC0011","37.23413","-121.89738","76.8","2009-01",,,,,"1.39",,,
"US1CASC0011","37.23413","-121.89738","76.8","2009-02",,,,,"7.88",,,
"US1CASC0011","37.23413","-121.89738","76.8","2009-03",,,,,"4.11",,,
"US1CASC0011","37.23413","-121.89738","76.8","2009-04",,,,,"0.17",,,
"US1CASC0010","37.271432","-121.876474","49.4","2009-01",,,,,"1.68",,,
"US1CASC0010","37.271432","-121.876474","49.4","2009-02",,,,,"6.32",,,
"US1CASC0010","37.271432","-121.876474","49.4","2009-03",,,,,"2.64",,,
"USR0000CSNL","37.1822","-120.7939","19.8","2009-01","0","0","25","69",,"46.4","58.9","33.9"
"USR0000CSNL","37.1822","-120.7939","19.8","2009-02","0","0","32","69",,"51.4","61.4","41.4"
"USR0000CSNL","37.1822","-120.7939","19.8","2009-03","0","0","32","82",,"54.7","67.4","42.0"
"USR0000CSNL","37.1822","-120.7939","19.8","2009-04","0","4","36","96",,"59.4","74.7","44.0"
"USR0000CSNR","36.3478","-120.5978","1524.0","2009-01","0","0","24","71",,"47.8","54.7","40.9"
"USR0000CSNR","36.3478","-120.5978","1524.0","2009-02","0","0","24","64",,"39.8","45.6","34.0"
"USR0000CSNR","36.3478","-120.5978","1524.0","2009-03","0","0","23","67",,"43.7","52.5","34.8"
"USR0000CSNR","36.3478","-120.5978","1524.0","2009-04","0","0","24","79",,"49.0","58.9","39.0"
"USR0000CMCB","34.0836","-117.0347","899.2","2009-01","0","0","32","82",,"57.0","67.8","46.3"
"USR0000CMCB","34.0836","-117.0347","899.2","2009-02","0","0","29","78",,"50.9","60.1","41.8"
"USR0000CMCB","34.0836","-117.0347","899.2","2009-03","0","0","31","84",,"54.9","67.7","42.2"
"USR0000CMCB","34.0836","-117.0347","899.2","2009-04","0","3","32","94",,"57.6","71.0","44.3"
"US1CASC0005","37.232439","-121.990203","142.3","2009-01",,,,,"1.49",,,
"US1CASC0005","37.232439","-121.990203","142.3","2009-03",,,,,"4.91",,,
"US1CASC0005","37.232439","-121.990203","142.3","2009-04",,,,,"0.42",,,
"US1CASC0007","37.35432639","-121.79548172","96.9","2009-02",,,,,"5.00",,,
"US1CASC0007","37.35432639","-121.79548172","96.9","2009-03",,,,,"2.32",,,
"US1CASC0002","37.238082","-121.835584","48.2","2009-01",,,,,"1.57",,,
"US1CASC0002","37.238082","-121.835584","48.2","2009-02",,,,,"5.76",,,
"US1CASC0002","37.238082","-121.835584","48.2","2009-03",,,,,"2.14",,,
"US1CASC0002","37.238082","-121.835584","48.2","2009-04",,,,,"0.15",,,
"USR0000CSOL","40.9258","-121.5856","1130.8","2009-01","0","0","16","64",,"39.8","49.9","29.7"
"USR0000CSOL","40.9258","-121.5856","1130.8","2009-02","0","0","20","65",,"40.6","49.6","31.6"
"USR0000CSOL","40.9258","-121.5856","1130.8","2009-03","0","0","21","70",,"43.8","55.1","32.6"
"USR0000CSOL","40.9258","-121.5856","1130.8","2009-04","0","0","27","88",,"49.8","63.4","36.2"
"USC00040798","34.29481","-118.18849","709.0","2009-01",,,,,"0.00",,,
"USC00040798","34.29481","-118.18849","709.0","2009-02",,,,,"8.70",,,
"USC00040798","34.29481","-118.18849","709.0","2009-03",,,,,"0.78",,,
"USC00040798","34.29481","-118.18849","709.0","2009-04",,,,,"0.04",,,
"USR0000CWWO","37.8511","-119.65","2446.0","2009-01","0","0","6","65",,"38.0","51.4","24.5"
"USR0000CWWO","37.8511","-119.65","2446.0","2009-02","1","0","0","63",,"30.8","42.2","19.5"
"USR0000CWWO","37.8511","-119.65","2446.0","2009-03","0","0","3","61",,"33.7","47.6","19.8"
"USR0000CWWO","37.8511","-119.65","2446.0","2009-04","0","0","7","71",,"37.4","51.7","23.2"
"US1CASC0003","37.364707","-122.004155","25.9","2009-01",,,,,"1.17",,,
"US1CASC0003","37.364707","-122.004155","25.9","2009-02",,,,,"5.45",,,
"US1CASC0003","37.364707","-122.004155","25.9","2009-03",,,,,"2.23",,,
"US1CASC0003","37.364707","-122.004155","25.9","2009-04",,,,,"0.24",,,
"USC00043824","40.9316","-121.5433","919.0","2009-01","0","0","10","60","1.15","34.3","48.5","20.2"
"USC00043824","40.9316","-121.5433","919.0","2009-02","0","0","13","63","3.00","38.4","50.5","26.4"
"USC00043824","40.9316","-121.5433","919.0","2009-03","0","0","17","72","2.09","41.6","56.6","26.6"
"USC00043824","40.9316","-121.5433","919.0","2009-04","0","1","18","91","1.32","47.7","66.1","29.2"
"US1CASN0012","38.473966","-122.656405","89.6","2009-02",,,,,"8.88",,,
"US1CASN0012","38.473966","-122.656405","89.6","2009-03",,,,,"3.54",,,
"US1CASN0012","38.473966","-122.656405","89.6","2009-04",,,,,"0.61",,,
"US1CASN0013","38.432284","-122.745477","37.5","2009-02",,,,,"8.72",,,
"US1CASN0013","38.432284","-122.745477","37.5","2009-03",,,,,"2.18",,,
"US1CASN0013","38.432284","-122.745477","37.5","2009-04",,,,,"0.54",,,
"USC00040790","36.2472","-121.7802","61.0","2009-01","0","0","33","80","4.99","54.2","65.1","43.3"
"USC00040790","36.2472","-121.7802","61.0","2009-02","0","0","26","73","13.23","51.0","59.7","42.4"
"USC00040790","36.2472","-121.7802","61.0","2009-03","0","0","33","76","5.92","52.0","62.9","41.1"
"USC00040790","36.2472","-121.7802","61.0","2009-04","0","2","33","92","1.94","55.5","68.3","42.7"
"USC00049124","39.1266","-123.2719","404.8","2009-01",,,,,"1.29",,,
"USC00049124","39.1266","-123.2719","404.8","2009-02",,,,,"9.76",,,
"USC00049124","39.1266","-123.2719","404.8","2009-03",,,,,"4.78",,,
"USC00049124","39.1266","-123.2719","404.8","2009-04",,,,,"0.73",,,
"US1CASN0015","38.611604","-122.657529","151.5","2009-03",,,,,"4.23",,,
"USC00049367","36.32833","-119.2997","92.4","2009-01","0","0","32","68","1.15","47.6","55.7","39.4"
"USC00049367","36.32833","-119.2997","92.4","2009-02","0","0","33","72","1.37","50.7","60.7","40.7"
"USC00049367","36.32833","-119.2997","92.4","2009-03","0","0","32","78","0.18","55.3","66.4","44.2"
"USC00049367","36.32833","-119.2997","92.4","2009-04","0","3","39","93","0.31","61.8","74.5","49.1"
"US1CASN0016","38.375265","-122.903541","128.9","2009-02",,,,,"9.74",,,
"US1CASN0016","38.375265","-122.903541","128.9","2009-03",,,,,"2.78",,,
"US1CASN0016","38.375265","-122.903541","128.9","2009-04",,,,,"0.53",,,
"US1CASN0006","38.451432","-122.757728","32.6","2009-01",,,,,"0.60",,,
"US1CASN0006","38.451432","-122.757728","32.6","2009-02",,,,,"8.94",,,
"US1CASN0006","38.451432","-122.757728","32.6","2009-03",,,,,"2.30",,,
"US1CASN0006","38.451432","-122.757728","32.6","2009-04",,,,,"0.91",,,
"US1CASN0007","38.3852","-122.892814","116.7","2009-01",,,,,"1.09",,,
"US1CASN0007","38.3852","-122.892814","116.7","2009-02",,,,,"9.71",,,
"US1CASN0007","38.3852","-122.892814","116.7","2009-04",,,,,"0.59",,,
"US1CASN0008","38.50064","-122.991768","21.9","2009-03",,,,,"4.60",,,
"US1CASN0008","38.50064","-122.991768","21.9","2009-04",,,,,"0.70",,,
"USR0000CMAN","40.54","-121.5803","1725.2","2009-01","0","0","5","69",,"38.8","52.7","24.9"
"USR0000CMAN","40.54","-121.5803","1725.2","2009-02","0","0","8","65",,"33.7","44.2","23.3"
"USR0000CMAN","40.54","-121.5803","1725.2","2009-03","0","0","5","61",,"36.2","49.0","23.3"
"USR0000CMAN","40.54","-121.5803","1725.2","2009-04","0","0","16","79",,"40.9","54.1","27.8"
"USR0000CBLD","41.0547","-120.3375","1711.5","2009-01","2","0","-2","63",,"33.4","44.4","22.4"
"USR0000CBLD","41.0547","-120.3375","1711.5","2009-02","0","0","2","55",,"32.2","41.8","22.7"
"USR0000CBLD","41.0547","-120.3375","1711.5","2009-03","0","0","6","62",,"34.1","44.9","23.3"
"USR0000CBLD","41.0547","-120.3375","1711.5","2009-04","0","0","12","80",,"40.2","52.9","27.5"
"USR0000CMAR","37.5128","-119.6047","1950.7","2009-01","0","0","17","74",,"47.1","58.2","36.0"
"USR0000CMAR","37.5128","-119.6047","1950.7","2009-02","0","0","13","66",,"37.7","46.6","28.8"
"USR0000CMAR","37.5128","-119.6047","1950.7","2009-03","0","0","16","64",,"41.1","51.7","30.4"
"USR0000CMAR","37.5128","-119.6047","1950.7","2009-04","0","0","17","79",,"44.6","55.8","33.5"
"USW00023293","37.3591","-121.924","15.5","2009-01","0","0","28","77","1.30","52.3","63.0","41.6"
"USW00023293","37.3591","-121.924","15.5","2009-02","0","0","33","74","5.17","52.7","61.2","44.1"
"USW00023293","37.3591","-121.924","15.5","2009-03","0","0","34","79","1.89","54.8","64.2","45.4"
"USW00023293","37.3591","-121.924","15.5","2009-04","0","3","40","95","0.30","58.1","69.5","46.8"
"USC00042506","39.9717","-120.0828","1338.1","2009-01","0","0","12","62","0.33","34.2","45.9","22.6"
"USC00042506","39.9717","-120.0828","1338.1","2009-02","0","0","13","59","0.44","37.3","47.9","26.7"
"USC00042506","39.9717","-120.0828","1338.1","2009-03","0","0","11","69","1.02","40.4","53.1","27.6"
"USC00042506","39.9717","-120.0828","1338.1","2009-04","0","0","16","84","0.46","46.9","63.4","30.5"
"USR0000CMAL","34.0583","-118.6333","480.1","2009-01","0","0","42","84",,"63.2","71.3","55.0"
"USR0000CMAL","34.0583","-118.6333","480.1","2009-02","0","0","39","82",,"56.5","64.9","48.1"
"USR0000CMAL","34.0583","-118.6333","480.1","2009-03","0","0","42","86",,"58.0","67.6","48.5"
"USR0000CMAL","34.0583","-118.6333","480.1","2009-04","0","3","41","98",,"60.6","71.3","49.9"
"US1CADN0001","41.824032","-124.148236","19.8","2009-01",,,,,"3.94",,,
"US1CADN0001","41.824032","-124.148236","19.8","2009-02",,,,,"12.00",,,
"US1CADN0001","41.824032","-124.148236","19.8","2009-03",,,,,"11.22",,,
"US1CADN0001","41.824032","-124.148236","19.8","2009-04",,,,,"1.99",,,
"USS0020H06S","41.58","-120.3","2142.7","2009-01","0","0","8","56","2.90","34.5","40.6","28.5"
"USS0020H06S","41.58","-120.3","2142.7","2009-02","0","0","10","53","3.09","30.7","36.2","25.2"
"USS0020H06S","41.58","-120.3","2142.7","2009-03","0","0","9","52","3.59","30.8","38.1","23.5"
"USS0020H06S","41.58","-120.3","2142.7","2009-04","0","0","16","67","4.40","36.9","45.2","28.7"
"US1CASC0017","37.451555","-122.148628","9.8","2009-01",,,,,"1.21",,,
"US1CASC0017","37.451555","-122.148628","9.8","2009-02",,,,,"4.81",,,
"US1CASC0017","37.451555","-122.148628","9.8","2009-03",,,,,"2.07",,,
"US1CASC0017","37.451555","-122.148628","9.8","2009-04",,,,,"0.18",,,
"USC00042500","39.5633","-120.8238","888.5","2009-01","0","0","19","69","3.85","38.9","49.9","27.9"
"USC00042500","39.5633","-120.8238","888.5","2009-02","0","0","23","67","15.08","39.4","48.0","30.8"
"USC00042500","39.5633","-120.8238","888.5","2009-03","0","0","23","72","10.33","44.4","56.6","32.2"
"USC00042500","39.5633","-120.8238","888.5","2009-04","0","0","26","89","1.86","50.0","65.1","34.8"
"US1CASC0018","37.3086","-121.9272","48.5","2009-03",,,,,"1.76",,,
"US1CASC0018","37.3086","-121.9272","48.5","2009-04",,,,,"0.28",,,
"USR0000CBLT","38.5908","-120.9336","275.8","2009-01","0","0","27","69",,"46.8","56.0","37.5"
"USR0000CBLT","38.5908","-120.9336","275.8","2009-02","0","0","28","72",,"48.7","57.3","40.1"
"USR0000CBLT","38.5908","-120.9336","275.8","2009-03","0","0","29","74",,"50.7","61.4","40.0"
"USR0000CBLT","38.5908","-120.9336","275.8","2009-04","0","2","33","91",,"55.8","69.4","42.2"
"US1CASC0012","37.31905","-121.788742","61.0","2009-01",,,,,"1.88",,,
"US1CASC0012","37.31905","-121.788742","61.0","2009-02",,,,,"5.54",,,
"US1CASC0012","37.31905","-121.788742","61.0","2009-03",,,,,"2.11",,,
"US1CASC0012","37.31905","-121.788742","61.0","2009-04",,,,,"0.35",,,
"US1CASC0015","37.274817","-122.022649","113.7","2009-01",,,,,"1.17",,,
"US1CASC0015","37.274817","-122.022649","113.7","2009-02",,,,,"10.14",,,
"US1CASC0015","37.274817","-122.022649","113.7","2009-03",,,,,"4.69",,,
"US1CASC0015","37.274817","-122.022649","113.7","2009-04",,,,,"0.34",,,
